19488;1291
20512;1291
3651;1291
21099;1291
21781;1291
18289;1292
1548;1292
19879;1292
21047;1292
21426;1292
3378;1292
22521;1292
22578;1292
20177;1294
21210;1294
3378;1294
23201;1294
25671;1294
25845;1294
20113;1295
20114;1295
1252;1297
1548;1297
18741;1297
21003;1297
21363;1297
21854;1297
22346;1297
19132;1299
19236;1301
23790;1301
1548;1303
21426;1303
23201;1303
25242;1303
24288;1304
19205;1304
18656;1306
18543;1310
19252;1310
18494;1312
1252;1312
20869;1312
23084;1312
19236;1313
19942;1313
20496;1313
19132;1313
6553;1313
3378;1313
2905;1314
2274;1316
10;1316
20310;1316
23149;1318
18374;1318
2765;1318
3651;1318
21099;1318
641;1320
22350;1320
20114;1321
20756;1321
641;1322
20369;1322
21073;1322
3450;1322
24827;1323
24341;1324
19800;1324
20996;1324
23275;1324
23319;1324
24510;1324
19240;1325
18702;1326
18757;1326
18818;1326
19357;1326
20632;1326
21124;1326
22650;1326
25129;1326
21633;1327
22097;1337
22259;1337
23569;1337
22097;1338
23569;1338
22259;1341
21460;1341
19236;1345
20596;1349
20857;1361
20858;1361
20024;1367
5106;1367
5193;1367
21752;1367
22169;1367
19469;1368
22169;1368
19469;1370
21955;1370
21678;1370
22838;1370
316;1379
24387;1387
21234;1387
21886;1387
23419;1387
19707;1391
23065;1391
19340;1392
20067;1392
23141;1392
23833;1392
6452;1392
24951;1392
18037;1393
20827;1393
22109;1393
316;1393
25373;1393
21703;1398
22647;1398
21230;1401
22131;1401
22268;1401
19790;1410
4059;1410
21230;1410
22131;1410
22268;1410
24458;1410
24264;1414
21732;1414
23604;1414
18997;1416
20359;1416
3996;1416
25101;1416
18548;1417
22800;1417
22800;1418
22800;1419
18548;1420
21874;1423
22465;1423
19013;1423
20915;1425
24343;1426
19942;1426
22191;1427
3654;1429
21199;1429
21277;1429
20991;1438
316;1438
22126;1438
19018;1439
19056;1441
19692;1441
293;1441
1287;1441
293;1443
18293;1444
18425;1444
18573;1444
178;1444
18745;1444
18814;1444
19354;1444
19788;1444
20229;1444
20248;1444
20429;1444
20450;1444
21164;1444
22469;1444
350;1444
23025;1444
22784;1444
6632;1444
23639;1444
24687;1444
18293;1445
18425;1445
18814;1445
19354;1445
20229;1445
20248;1445
18734;1448
19790;1448
18734;1450
23680;1451
316;1451
24693;1451
25714;1451
19336;1458
4380;1458
20996;1458
22546;1458
520;1458
23513;1458
23680;1458
23765;1458
316;1458
24693;1458
23276;1458
25111;1458
5334;1458
23292;1459
24897;1459
19476;1460
316;1460
18478;1461
18553;1465
18721;1465
19653;1465
20964;1465
22367;1465
23082;1465
23525;1465
23815;1465
23987;1465
207;1465
18991;1473
19974;1473
25099;1473
20392;1474
21367;1474
25656;1474
25697;1474
18903;1477
18978;1477
19672;1477
24951;1477
25026;1477
25243;1477
25458;1477
25548;1477
25885;1477
20665;1478
520;1478
25538;1478
25556;1486
18719;1488
19315;1488
21278;1488
21410;1488
3654;1499
20691;1500
20833;1513
18543;1520
19619;1535
21647;1535
19683;1539
19793;1539
20177;1539
21854;1539
19683;1540
20177;1540
20380;1552
23166;1552
20768;1553
722;1553
2512;1553
18852;1558
520;1558
316;1558
25649;1558
25650;1558
19332;1559
19800;1559
19779;1560
21366;1560
316;1560
20228;1561
23817;1561
24585;1561
25555;1561
20447;1566
6720;1570
25520;1570
25169;1570
3036;1571
2261;1571
722;1571
2272;1571
2158;1571
5230;1571
20467;1571
21879;1571
2145;1571
22475;1571
2512;1571
24020;1571
20053;1571
1774;1571
3183;1572
3107;1572
2716;1572
22368;1576
21366;1578
22634;1578
20022;1580
21763;1580
24149;1580
24693;1580
25756;1580
18990;1585
23681;1585
18727;1586
20795;1590
21277;1590
22419;1590
22070;1590
22276;1600
18990;1601
22276;1601
22178;1604
22282;1604
22540;1604
25648;1604
3654;1605
21412;1609
2405;1610
25295;1611
18727;1612
25295;1612
18727;1613
21657;1615
24392;1615
21210;1618
2454;1620
23244;1620
316;1620
22221;1630
25127;1632
18548;1636
18865;1636
20501;1636
20596;1636
22133;1636
2512;1636
23484;1636
20501;1637
23484;1637
24238;1641
19265;1641
19551;1641
20635;1641
20705;1641
24238;1642
19265;1642
19551;1642
20820;1642
20933;1643
19236;1644
22917;1644
24458;1644
24558;1644
22917;1645
24558;1645
18727;1646
309;1647
24247;1655
24298;1655
21090;1655
4491;1655
22596;1655
20714;1656
21073;1656
21090;1656
2716;1656
2261;1657
18764;1657
21073;1657
4491;1657
21973;1657
22475;1657
21114;1657
2716;1657
23535;1657
4380;1657
25638;1657
20723;1658
6553;1658
22280;1658
22475;1658
2716;1658
23904;1658
24113;1658
20076;1659
21090;1659
22280;1659
23424;1659
2716;1659
23752;1659
22304;1660
22304;1661
24238;1666
20938;1666
21591;1666
20172;1666
2809;1666
18507;1669
21488;1673
20172;1676
2405;1677
5825;1679
18947;1679
18537;1680
19158;1680
4444;1680
20256;1680
22627;1680
23145;1680
24247;1681
1333;1681
21488;1684
21488;1686
6720;1686
18786;1688
19103;1693
22350;1702
21934;1703
22117;1703
23155;1703
21210;1711
2974;1714
21276;1726
18562;1727
21276;1728
18562;1729
18692;1731
18831;1731
19689;1731
25119;1731
20322;1732
1785;1733
18692;1733
19572;1733
20697;1733
19010;1736
19727;1736
19789;1736
6133;1736
20933;1736
22178;1736
22970;1736
23160;1736
23206;1736
24824;1736
24825;1736
18346;1738
23055;1738
24156;1738
25015;1738
20374;1739
19209;1740
22917;1740
24593;1740
21366;1741
23206;1741
24962;1741
20933;1745
21639;1745
3996;1745
22692;1745
23876;1745
20966;1746
20969;1746
21367;1746
1785;1747
18346;1747
23749;1747
18890;1748
20610;1748
22650;1748
25119;1748
19660;1749
22822;1751
5223;1753
20697;1753
21950;1753
2324;1755
18852;1755
3996;1755
23160;1755
24827;1755
3107;1755
25459;1755
18454;1757
23140;1757
19864;1758
21974;1759
4267;1759
23441;1759
24156;1759
24431;1759
25341;1759
24038;1760
25638;1760
21004;1761
2560;1771
18346;1781
19678;1783
335;1785
22485;1789
22047;1789
23729;1789
25780;1789
520;1790
22993;1790
520;1792
18854;1823
21630;1828
520;1828
18786;1829
23147;1833
25127;1833
3779;1840
19790;1844
20549;1844
23294;1844
23998;1844
714;1846
22092;1897
4341;1897
23663;1901
18656;1902
18343;1922
19969;1922
21950;1922
22292;1922
22314;1922
18278;1926
22302;1926
2716;1928
18012;1928
21024;1929
18702;1934
24336;1945
19093;1945
19138;1945
19928;1945
20127;1945
20520;1945
20915;1945
1934;1945
520;1945
22047;1945
23555;1945
23773;1945
24523;1945
25847;1945
25848;1945
25556;1957
25638;1967
18479;1968
19057;1969
21014;1969
21279;1969
21857;1969
21979;1969
22355;1969
23473;1969
19135;1970
20384;1970
20534;1970
25165;1970
25451;1970
18334;1971
18451;1971
18778;1971
22828;1971
316;1971
21633;1973
22304;1973
24034;1973
22304;1974
24034;1974
24278;1975
23772;1975
24693;1975
18990;1979
19686;1979
4059;1979
6815;1979
20720;1979
22957;1979
23176;1979
23276;1979
23569;1979
23731;1979
24026;1979
24542;1979
24864;1979
20973;1982
20555;1983
21175;1983
22657;1983
24034;1983
4059;1988
20720;1988
20720;1989
20549;1990
18500;1991
18740;1991
19340;1991
20161;1991
20236;1991
4598;1991
1752;1991
24028;1991
24879;1991
24951;1991
1287;1991
25477;1991
21175;1992
1752;1992
24879;1992
18500;1993
18740;1993
19340;1993
20161;1993
20236;1993
4598;1993
23176;1993
24879;1993
24951;1993
21480;1995
20720;1995
23772;1995
21175;1998
20720;1998
1287;2001
6693;2002
18278;2002
21630;2002
18028;2006
21204;2006
18028;2007
18815;2007
18028;2008
20238;2008
20795;2008
21204;2008
3779;2008
22195;2008
22700;2008
22735;2008
22625;2008
18815;2009
714;2009
6336;2009
1902;2009
2271;2011
67;2011
2271;2015
19295;2015
18447;2030
18633;2030
18973;2030
19077;2030
19515;2030
20384;2030
21079;2030
18661;2031
19240;2031
19450;2031
20439;2031
21642;2031
25125;2031
19146;2032
22759;2035
24359;2035
19023;2035
20091;2035
20934;2035
21366;2035
22747;2035
21630;2035
20963;2035
24200;2035
25553;2035
19158;2037
21412;2037
19158;2038
18030;2064
24404;2064
24297;2064
24323;2064
21167;2064
18289;2064
20426;2064
18433;2064
18441;2064
308;2064
18490;2064
68;2064
18722;2064
18745;2064
18884;2064
20448;2064
19016;2064
19017;2064
19053;2064
19087;2064
19088;2064
19094;2064
19167;2064
19168;2064
19239;2064
19252;2064
19560;2064
19338;2064
19293;2064
19511;2064
19561;2064
19600;2064
19788;2064
19983;2064
20049;2064
20196;2064
20273;2064
20347;2064
112;2064
20765;2064
19753;2064
21040;2064
21261;2064
21404;2064
21629;2064
21637;2064
3746;2064
300;2064
21851;2064
3547;2064
21882;2064
22005;2064
3756;2064
22084;2064
21660;2064
22274;2064
22467;2064
22601;2064
22663;2064
22771;2064
22782;2064
22792;2064
259;2064
23029;2064
23068;2064
23156;2064
23181;2064
23237;2064
23268;2064
23427;2064
23550;2064
23572;2064
23579;2064
23732;2064
23744;2064
23746;2064
23763;2064
6080;2064
24030;2064
24045;2064
24467;2064
24733;2064
24814;2064
24859;2064
25142;2064
25186;2064
25385;2064
25504;2064
25596;2064
25737;2064
18598;2065
19756;2067
4808;2069
20500;2075
19228;2075
2727;2101
2679;2104
19098;2104
20067;2104
21056;2104
18406;2124
1252;2124
19055;2124
18976;2124
21164;2124
20512;2124
23353;2124
24579;2124
4405;2124
18925;2127
21488;2127
22050;2127
23229;2127
4059;2133
21411;2147
18854;2149
21230;2149
18865;2151
21460;2152
21356;2156
22285;2160
22339;2160
24019;2160
24149;2160
18918;2162
5376;2162
20124;2162
25771;2162
1142;2163
23332;2165
5376;2165
24168;2165
5376;2168
1831;2168
22727;2168
19298;2173
19350;2173
6705;2173
18537;2174
2454;2174
22202;2174
22959;2174
3107;2174
1142;2174
300;2174
6847;2182
19396;2182
20105;2182
20411;2182
4325;2182
23431;2182
24167;2182
6160;2182
67;2184
20910;2184
1950;2184
18275;2186
21333;2194
23796;2194
20787;2197
21266;2197
23524;2197
24034;2197
23524;2198
24034;2198
22593;2199
22593;2200
1142;2203
20020;2203
21367;2203
24926;2203
20010;2206
24310;2213
21285;2227
19942;2251
20846;2251
20910;2251
19236;2269
19299;2269
1447;2269
21633;2269
19299;2270
1447;2270
23790;2282
23790;2283
19458;2293
1287;2293
23536;2293
24773;2293
19458;2294
19896;2295
20939;2295
21908;2297
18925;2298
22050;2298
21285;2299
19356;2312
24544;2312
25641;2312
20453;2314
316;2314
23281;2316
24452;2316
25820;2316
20953;2323
23914;2323
21134;2324
22124;2324
25493;2324
20245;2327
23276;2327
25061;2327
23276;2328
25061;2328
19347;2332
5357;2332
20006;2336
20464;2347
19998;2348
20893;2368
19933;2376
20464;2382
18035;2393
22250;2406
22250;2407
19098;2435
19872;2439
797;2449
19832;2449
20185;2449
20604;2449
20901;2449
20974;2449
6286;2449
21130;2449
21204;2449
21264;2449
21852;2449
22784;2449
23393;2449
23777;2449
23799;2449
23866;2449
6705;2449
24500;2449
20358;2449
24987;2449
4965;2450
21428;2450
23539;2450
18035;2451
18523;2451
19830;2451
20337;2451
4370;2451
20960;2451
18517;2451
22080;2451
22734;2451
5313;2451
23268;2451
23695;2451
21114;2451
25504;2451
25614;2451
22285;2473
23328;2473
316;2473
19132;2474
22637;2474
22637;2475
21744;2479
316;2479
3189;2494
18973;2498
22868;2498
1643;2506
21204;2506
3779;2506
1643;2507
21356;2507
21204;2507
6483;2509
18543;2510
23663;2510
19808;2517
20753;2517
3654;2519
20021;2519
3779;2525
21186;2525
23166;2526
24197;2526
3779;2527
23421;2527
3161;2529
18739;2529
18854;2529
4690;2529
22126;2529
19626;2531
20444;2531
21154;2531
19779;2532
20363;2532
20593;2532
19289;2533
19019;2535
19036;2535
19896;2535
19835;2536
6133;2536
21645;2536
22650;2536
22996;2536
67;2539
3622;2539
24197;2539
21266;2544
21740;2544
24288;2547
2324;2547
19757;2547
23658;2548
316;2548
21630;2548
19202;2550
18035;2556
5313;2556
18748;2557
19289;2557
18748;2559
21857;2559
22284;2560
23000;2569
20124;2572
3485;2572
22521;2572
23166;2572
24433;2572
24687;2572
22521;2573
19756;2575
23097;2576
22996;2577
24558;2581
18788;2585
20006;2585
21199;2585
21277;2585
22983;2585
2663;2585
24558;2588
19137;2590
21278;2592
18971;2607
19956;2607
20068;2607
20339;2607
20417;2607
20974;2607
18722;2607
21137;2607
21264;2607
25153;2607
25502;2607
18698;2608
1548;2608
18971;2608
19416;2608
253;2608
20701;2608
2930;2608
24765;2608
25502;2608
21137;2609
2930;2610
19416;2610
20049;2610
253;2610
20701;2610
18216;2614
20373;2614
21573;2614
25257;2614
19036;2615
20890;2624
520;2624
19364;2628
520;2628
20743;2632
21108;2633
19428;2634
19428;2635
20086;2635
20675;2635
6452;2635
520;2635
22195;2637
3800;2640
22221;2644
21633;2644
22551;2644
22221;2645
22551;2645
23378;2645
22700;2646
2930;2646
20380;2651
22775;2666
20016;2667
21065;2667
23108;2667
25257;2667
25341;2667
21482;2678
18727;2679
21482;2679
19158;2683
22304;2683
19158;2684
22304;2684
21488;2691
20596;2693
22279;2693
24034;2693
22279;2696
24034;2696
22279;2697
24034;2698
19683;2699
19683;2700
21482;2701
24127;2703
20430;2704
22279;2704
24034;2704
5106;2708
23086;2708
18770;2710
25016;2721
18376;2722
18937;2722
18953;2725
19070;2725
19692;2725
20006;2725
20290;2725
20371;2725
20644;2725
20647;2725
4243;2725
19541;2725
21406;2725
21752;2725
21863;2725
22901;2725
20358;2725
18953;2726
19187;2726
20290;2726
21603;2726
4059;2726
6343;2726
22901;2726
23663;2726
24433;2726
6452;2726
25194;2726
24167;2727
19131;2733
19915;2733
21488;2733
5716;2733
18707;2733
23046;2733
23717;2733
19131;2734
722;2734
5230;2734
23046;2734
22834;2738
19188;2739
19188;2740
18990;2749
19158;2749
21018;2750
21018;2751
21633;2757
714;2758
18786;2761
20440;2761
18278;2763
19264;2763
21285;2763
21781;2763
2454;2763
22734;2763
23615;2763
4598;2764
18881;2786
365;2793
18906;2793
19213;2793
19901;2793
19832;2793
19980;2793
20365;2793
4370;2793
20470;2793
20955;2793
21071;2793
22692;2810
22461;2840
24003;2848
21244;2850
18616;2851
20477;2851
21593;2851
22468;2851
22996;2851
19018;2853
21644;2853
19957;2853
25026;2855
18374;2856
21015;2856
21666;2856
6153;2856
24588;2856
20141;2860
20471;2860
22082;2860
23233;2860
20772;2862
24348;2862
19771;2862
20246;2862
24635;2862
1631;2864
19424;2864
23221;2864
300;2864
365;2865
18523;2865
19171;2865
20288;2865
20734;2865
20922;2865
21003;2865
21769;2865
22963;2865
21460;2865
23080;2865
20336;2867
21099;2867
24564;2867
22788;2868
20773;2869
300;2869
18868;2869
20337;2869
4370;2869
21299;2869
4422;2869
22182;2869
22293;2869
350;2869
22627;2869
23378;2869
6153;2869
24546;2869
25700;2869
2048;2870
4915;2870
21818;2870
3654;2870
22369;2870
21460;2870
23657;2870
6705;2870
3236;2870
25870;2870
25871;2870
300;2871
22182;2871
22677;2871
23068;2871
300;2873
23170;2873
300;2875
2905;2875
19296;2875
4915;2875
19879;2875
6693;2875
20288;2875
6727;2875
20417;2875
20773;2875
21060;2875
4243;2875
6815;2875
22080;2875
22680;2875
18868;2875
6643;2875
23316;2875
23597;2875
24635;2875
2824;2875
1287;2875
25431;2875
18603;2876
25026;2876
1631;2877
2338;2877
21415;2877
23081;2877
1631;2878
22770;2878
300;2878
22538;2879
23671;2879
23149;2880
18617;2880
18928;2880
6153;2880
1641;2880
23688;2880
24143;2880
25049;2880
25175;2880
5313;2881
24382;2883
18554;2883
20406;2883
21105;2883
22277;2883
22312;2883
22797;2883
23916;2883
20011;2884
21379;2884
21677;2884
23818;2884
23399;2884
25245;2884
18406;2885
18619;2885
5693;2885
18950;2885
1676;2885
19771;2885
20337;2885
20503;2885
20754;2885
21058;2885
21260;2885
20526;2885
21513;2885
21658;2885
18813;2885
21957;2885
22632;2885
19980;2885
23399;2885
23890;2885
25149;2885
19093;2899
24635;2900
19180;2901
19180;2902
1;2903
4370;2905
20440;2905
18650;2919
67;2919
20734;2919
4598;2919
21547;2919
24480;2919
25428;2919
20083;2921
21789;2921
23068;2922
23583;2922
23976;2922
24859;2922
22280;2923
23759;2923
24651;2923
19767;2924
21789;2925
23976;2925
24168;2925
20024;2933
20742;2934
20742;2936
21356;2938
6446;2942
3111;2961
21346;2964
23129;2964
23681;2964
20525;2968
18543;2969
4059;2969
19057;2976
21366;2976
3996;2977
19485;2978
18967;2979
21124;2979
19550;2980
316;2980
25458;2980
3189;2981
22996;2981
24025;2981
22216;2985
21115;2985
19998;2985
21500;2986
18543;2987
20743;2993
21763;2993
18842;2994
23022;2994
20743;2995
21763;2995
18715;2997
20440;2997
20795;2997
22979;2997
3061;2997
23892;2997
261;2997
25318;2997
21850;2998
22886;2998
25144;2998
20440;2999
22979;2999
24422;3000
24367;3001
714;3001
18759;3019
19043;3019
19213;3019
19298;3019
19922;3019
20470;3019
20473;3019
3800;3019
18722;3019
19043;3021
20473;3021
18227;3022
178;3022
67;3022
19018;3022
19511;3022
20429;3022
1548;3023
19040;3023
19901;3023
18227;3024
18289;3024
18681;3024
1548;3024
18838;3024
18839;3024
2048;3024
18984;3024
19783;3024
20068;3024
3800;3024
20247;3024
20273;3024
20339;3024
20899;3024
18722;3024
21406;3024
24034;3024
24430;3024
24543;3024
25320;3024
25504;3024
25585;3024
25737;3024
25795;3024
25320;3025
25795;3025
67;3026
18637;3046
22060;3046
19013;3046
25289;3046
6483;3050
21230;3051
21660;3055
6483;3056
18770;3057
22060;3057
2512;3057
24062;3057
23129;3068
21346;3070
22465;3070
23291;3070
25318;3070
18412;3075
18299;3075
3614;3075
18523;3075
18608;3075
2048;3075
4191;3075
19118;3075
2905;3075
19296;3075
20773;3075
21003;3075
4788;3075
21180;3075
21381;3075
21388;3075
21519;3075
21569;3075
6705;3075
22293;3075
22680;3075
6643;3075
23181;3075
23597;3075
24635;3075
19239;3075
25502;3075
25680;3075
18868;3076
21789;3076
23316;3076
25485;3076
18841;3077
3623;3077
21976;3077
22153;3077
23627;3077
24068;3078
3515;3078
18408;3079
19354;3086
19350;3086
19788;3086
20032;3086
20248;3086
5106;3086
20960;3086
289;3086
20471;3086
21513;3086
21985;3086
22194;3086
22375;3086
6343;3086
23748;3086
25537;3086
25774;3086
3800;3090
18813;3091
19692;3093
20977;3093
4059;3094
18606;3096
20997;3096
23698;3096
19105;3097
20820;3097
6693;3098
19105;3098
20820;3098
18656;3117
21854;3117
21340;3123
24310;3124
19577;3126
3654;3128
2974;3130
19005;3136
19088;3136
18786;3136
3800;3136
20247;3136
20457;3136
18517;3136
20358;3136
21264;3136
3122;3136
22352;3136
22358;3136
22744;3136
22929;3136
19742;3136
23370;3136
23684;3136
23834;3136
24517;3136
24729;3136
23550;3136
18984;3137
3485;3137
24168;3137
3122;3138
19742;3138
20820;3145
21743;3145
23711;3146
20820;3154
807;3154
20512;3154
714;3154
3236;3154
714;3155
23262;3155
23759;3155
19977;3159
18778;3169
18778;3171
4059;3173
24404;3175
18420;3175
18722;3175
19028;3175
6080;3175
19167;3175
19168;3175
18984;3175
19560;3175
19673;3175
19792;3175
20191;3175
20269;3175
112;3175
21575;3175
21680;3175
21682;3175
21660;3175
3756;3175
22084;3175
22274;3175
22308;3175
259;3175
22964;3175
23025;3175
23029;3175
23038;3175
23068;3175
23081;3175
23101;3175
23156;3175
23217;3175
23237;3175
23474;3175
23279;3175
23315;3175
23386;3175
23499;3175
23560;3175
23579;3175
23732;3175
23746;3175
23769;3175
23805;3175
23882;3175
24733;3175
24996;3175
25431;3175
25480;3175
18435;3176
20902;3176
23065;3176
19042;3176
23951;3176
25549;3176
21418;3177
316;3177
3654;3181
18865;3184
3654;3184
1831;3184
19577;3184
25407;3186
25407;3189
2261;3193
19236;3193
21199;3193
21277;3193
23276;3193
25784;3193
24149;3194
25845;3194
18937;3210
18948;3213
1797;3215
18702;3215
22759;3216
18903;3216
20237;3216
21921;3216
21974;3216
22320;3216
22649;3216
23314;3216
23441;3216
23586;3216
24510;3216
22996;3216
23941;3219
24314;3220
18794;3220
19329;3220
19343;3220
19508;3220
20544;3220
22047;3220
22699;3220
23174;3220
23326;3220
23852;3220
24038;3220
24541;3220
25863;3220
24233;3221
18057;3221
300;3221
18490;3221
18572;3221
20701;3221
520;3221
22047;3221
23326;3221
23555;3221
24523;3221
24233;3222
18326;3222
18840;3222
18959;3222
19138;3222
520;3222
20306;3222
20417;3222
